id,facebook_id,page_name,page_type
16427,664443296948057,Christian Petry,politician
16436,351897668271152,Ewald Schurer,politician
16439,52350925877,Rep. Scott Plakon,politician
16441,728011090672695,"Marianne Schieder, MdB",politician
16444,214411758648384,"Pat Stier, United Conservative MLA for Livingstone Macleod",politician
16450,508050335906893,Felipe Michlig,politician
16453,1458369567767645,"Greg Barber, MP",politician
16454,153655934689126,Fatma Şahin,politician
16455,298540300287087,Francesco Sorbara,politician
16461,578360652184702,Renato Simões,politician
16462,118930694847615,Steve King,politician
16463,523651047734406,Ranil Wickremesinghe,politician
16464,1709543372405895,André Drolet,politician
16465,329943465102,Lou Gentile for Ohio,politician
16478,213972982110718,"Terry Beech, MP",politician
16483,1450363275230413,Falus Ferenc,politician
16485,141867712625874,Sabine Buis,politician
16487,407951579258745,Bryan Hughes,politician
16504,345216702332165,Marga Durán Cladera,politician
16505,443084809157894,Mike Bossio,politician
16510,259226437590915,Janaina Riva,politician
16511,38957071637,Pierre Arcand,politician
16514,453772768026501,Silvia Chimienti,politician
16523,1413144042061112,Dieter Janecek,politician
16525,230040113757502,Mark Hutchison,politician
16529,87600708937,Jaime Nebot,politician
16532,455810997796182,יוסי יונה - Yossi Yonah,politician
16538,195006627280103,Dr. Robbin Juhnke,politician
16544,519599284796794,Deputado José Carlos Araújo,politician
16547,137262262959485,Senator Mobina Jaffer,politician
16548,1631829410430335,Ramón Luis Cruz Burgos,politician
16550,460369130692502,Daniel Goh 吴佩松,politician
16553,142197009137038,Neil Bibby,politician
16570,196792183733721,Councilwoman Michele Fiore,politician
16572,675483955936731,Julian Leeser MP,politician
16580,563349390474732,Courtney Houssos,politician
16585,1683047025262081,Inés Arrimadas,politician
16587,281229865369097,Otto Alencar,politician
16589,391738707656204,Damien Tudehope,politician
16592,292537927562499,Heráclito Fortes,politician
16594,148647141817880,Eric Abetz,politician
16595,565107070189081,Hermann Färber,politician
16603,516475415084585,Marcus Pretzell,politician
16605,236867389734453,Jassi Jasraj,politician
16607,331049136995898,Alejandro Etienne,politician
16608,104728172936763,Jane Garrett - Member for Brunswick,politician
16610,459476537556548,Jeppe Jakobsen,politician
16614,114160156235,Sabine Leutheusser-Schnarrenberger,politician
16617,334015943327318,Councillor Josh Fergeus,politician
16619,387577611402843,"Scott Cyr, MLA for Bonnyville - Cold Lake Constituency",politician
16623,682268945137255,Chris Minns: Labor for Kogarah,politician
16625,492565340798577,Mario D. Barletta,politician
16638,39673929668,Kasim Reed,politician
16639,228669933928090,Thomas Hitschler,politician
16641,107359223460,Francisco Cabrera,politician
16649,27860637200,Anker Boye,politician
16653,1125047917526728,Murray Watt - Senator for Queensland,politician
16657,378562348826323,尤美女立委,politician
16666,1506182609682160,Kate Worden MLA: Member for Sanderson,politician
16667,357146467811057,Peter Grant MP,politician
16668,505395719552754,Mary Wooldridge MP,politician
16672,44651868053,Paolo Coppola,politician
16676,565826410233605,Suzanne Orr,politician
16677,137568042759,Dr. Inge Gräßle,politician
16679,263534150426583,Rui Palmeira,politician
16692,424428710903598,Jason Azzopardi,politician
16697,373827842789723,Chris Law MP,politician
16699,158532174266173,Steven Marshall,politician
16707,651619201564496,"Deborah Russell, Labour MP for New Lynn",politician
16716,1651930198359912,Herbert Reul,politician
16717,452935231455081,Senador Wilder Morais,politician
16720,582735428501373,Emir Kir,politician
16723,331891066912652,Enver Hoxhaj,politician
16726,527503853928339,Alessandra Moretti,politician
16734,25907150761,Rodrigo Medina,politician
16738,828209983963058,"Martin Ouellet, député de René-Lévesque",politician
16739,432190196924346,Kieran McAnulty MP,politician
16742,1545887795625921,Michel Boudrias,politician
16749,65335771090,Rafał Trzaskowski,politician
16750,789029371232217,Senator David Fawcett,politician
16752,295140707319772,Labour in Pakuranga,politician
16755,215598455177188,Hashim Thaçi,politician
16757,447116321996778,Nunzia de Girolamo,politician
16762,731537423581188,Jacopo Berti,politician
16763,136581166383109,Jorge Eduardo Londoño Ulloa,politician
16766,274895455959618,Maria Flachsbarth,politician
16767,601991053164565,Elmano Férrer,politician
16777,716862221762601,Jean-Yves Duclos,politician
16779,130525290348591,John Robertson,politician
16780,473851592687665,Gustavo Posse,politician
16801,1798435463807088,John Healey MP,politician
16805,315208841871484,Jens Zimmermann,politician
16808,134543883607821,Damian Drum,politician
16809,293136030810246,Sir Peter Bottomley MP,politician
16813,214727188594831,Horacio Cartes,politician
16814,146347468767378,Christine Moore Députée NPD Abitibi-Témiscamingue,politician
16816,270431402967189,Benny Engelbrecht,politician
16822,146943768707239,"Norbert Geis, Rechtsanwalt",politician
16828,173928532656310,Garnett Genuis,politician
16829,235294160175287,Daniel Stich,politician
16830,867613930012858,"Marco Weber, MdL",politician
16835,140669976101080,Nicola Morra,politician
16839,113064389374747,Christelle Lechevalier,politician
16841,1458354184437993,Nicolai Wammen,politician
16855,183017981722896,Scott Wiggam,politician
16860,489936171024665,Ip Kin Yuen 葉建源,politician
16883,285742004879697,عيسوي فريج Esawi Freige עיסאווי פריג',politician
16885,69983322463,Ted Cruz,politician
16886,635959036592480,Andreas Steier,politician
16893,1442590492639600,Ikotity István,politician
16896,175211392516482,Gitta Connemann,politician
16899,321701434671503,Harry Bains,politician
16901,705569322811796,Georg Rosenthal,politician
16904,104181186973,Senator Greg Steube,politician
16907,167807820022176,Henning Höne,politician
16911,302398243193267,Нафтали Беннет,politician
16917,289984304431549,Representante Carlos Bianchi,politician
16924,1414447075475925,Sir Edward Garnier QC,politician
16932,127457477096,Pier Luigi Bersani,politician
16938,151208418394628,Martin Gerster,politician
16939,347252006998,Nouhad Machnouk Official Page,politician
16952,702563316515363,Michael Thews - MdB,politician
16953,133557895720,Fernando Chiu-hung Cheung 張超雄,politician
16954,672031322849835,Ahmed Laaouej,politician
16955,190256540992046,Javier Corral,politician
16956,423800571019823,Katja Leikert,politician
16964,211623658062,Dr. Arif Alvi,politician
16967,185298528193294,Todd Loewen,politician
16969,526666544169562,Thorsten Schatz,politician
16971,324709780996711,Ângela Portela,politician
16972,1440988909453928,Terri Butler MP,politician
16974,1459035364377194,"Martina Fehlner, MdL",politician
16975,426913580659855,Mark McGowan,politician
16976,408265492578926,עפר שלח - Ofer Shelah,politician
16980,656283287735059,Federico Vargas Rodríguez,politician
16990,194263324017292,Rodrigo Maia,politician
16991,162205823976077,Harry Preuner,politician
16992,708298282615442,Ted O'Brien MP - Federal Member for Fairfax,politician
16995,497992153678490,Enrique Serrano,politician
16998,310090215825521,Olívio Dutra,politician
17009,785859244793975,Selaine Saxby Llanelli,politician
17011,433529446712013,Ayman Odeh - أيمن عودة,politician
17018,380856668766941,Representative Carlos Guillermo Smith,politician
17021,460745127281381,Xavier García Albiol,politician
17026,203712356360317,Coronel Telhada,politician
17027,145006095680241,Doris Aschenbrenner,politician
17037,515754408526607,Andrew Bayly MP,politician
17038,734581026649561,Anju Dhillon,politician
17041,212645802197793,Steven Wink,politician
17044,243525208882,Geoffrey Cox MP,politician
17048,25722340150,Ron McKinnon MP,politician
17052,1626656740985653,Daniel Rinkert,politician
17054,374653895497,"Lionel TARDY, ancien député de la Haute-Savoie",politician
17055,7320486731,Chris Van Hollen,politician
17056,75969208461,Martin Schulz,politician
17065,269334213215074,Sam Dastyari,politician
17066,139039096175032,Pancho Domínguez,politician
17069,142247399137426,Hugh McDermott MP: State Member for Prospect,politician
17076,217695830922,Jim Renacci,politician
17077,273850232718221,Roger Williams,politician
17079,337956882924863,Christopher Pyne,politician
17085,638185719645087,曾柏瑜,politician
17087,119730751807645,Tassilo Richter,politician
17089,113335124914,Matteo Renzi,politician
17091,111895182230456,Andrew Griffiths MP,politician
17092,376665715753915,Khalid Chaouki,politician
17094,228412000682941,Rajiv Pratap Rudy,politician
17098,598994066850758,Esteban González Pons,politician
17106,146088705573868,Marie-Luise Dött,politician
17110,92576009043,Jens Spahn,politician
17120,685839561442324,Tim S. Uppal,politician
17121,726565307466774,Peta Murphy,politician
17122,365797377098776,Nityanand Rai,politician
17125,861504803960325,Senator Victor Oh,politician
17127,504310436316194,Laura Lindahl,politician
17139,368847323186249,Deputado Marcos Soares,politician
17144,469772936528993,Jorge Fernández Díaz,politician
17147,614281891988583,Christine Fyffe MP,politician
17151,180181655405686,江惠貞,politician
17153,1454302588159101,Scott Emerson,politician
17157,50118509705,Flick Drummond,politician
17158,1438373589730446,Claus Hjort Frederiksen,politician
17165,1746114002338972,Elizabeth Kikkert MLA,politician
17175,242203675837625,Pat Breen,politician
17176,621835661198523,Konstantin Kuhle,politician
17179,510649325749185,Parmjeet Parmar MP,politician
17185,1821249694778582,René Schneider,politician
17187,185265471538397,余宛如,politician
17190,770005373076712,Esteban Penayo,politician
17193,1411716462462188,Naz Shah MP,politician
17194,809464172430573,Tony Smith MP - Federal Member for Casey,politician
17200,153081618089210,Cédric Wermuth,politician
17202,531929050236161,John Quigley,politician
17209,7945831694,Ben Cardin,politician
17214,215397765268761,Dr. Dorothee Schlegel,politician
17222,737026699674933,Nikola Poposki,politician
17223,119233530762,Peter Wichtel,politician
17226,437628036302147,Tonio Fenech,politician
17228,1631818757031238,David Davis MP,politician
17232,574764652545364,Dr. Andreas Nick,politician
17234,177161812331407,Jagmeet Singh,politician
17237,1092584367506790,Hans-Peter Semmler,politician
17242,788385304507966,Joe Kelly MP,politician
17244,332870466782583,Esperidião Amin,politician
17248,75570595197,Kelly Block MP,politician
17256,1502020846745155,Jean-Pierre Denis,politician
17264,266574218667,Schiffer András,politician
17270,615738725140356,Chris Davies MP,politician
17272,167010313684421,Caio Miranda Carneiro,politician
17278,272254158286,Tito Jackson,politician
17283,230041200477657,Gabriel Wikström,politician
17286,175047566018019,Elijah Cummings,politician
17290,161237944026605,Cadan ap Tomos,politician
17293,313932592104949,NC Senator Terry Van Duyn,politician
17294,276012652742134,Dr Rosena Allin-Khan,politician
17306,412988872182704,Nigel Huddleston MP,politician
17308,295376017278501,Lars Castellucci,politician
17309,1419709484942886,Tamati Coffey - Labour MP for Waiariki,politician
17328,497960476919389,"Dr. Mathias Middelberg, MdB",politician
17329,103258375775,Bohuslav Sobotka,politician
17332,1436991696520809,Angela Pitt - Airdrie MLA,politician
17333,962515153832894,Christopher Förster,politician
17335,153680463483,Benny Wenda,politician
17336,478876985509503,Anthony Roberts,politician
17339,474130352686725,Stéphane Le Foll,politician
17340,1386598984894087,Yasmin Fahimi,politician
17347,1658225014458003,Daniele Capezzone,politician
17348,175586139120550,Miguel Márquez Márquez,politician
17351,377404002387615,Anthony Dufrane,politician
17358,275283499191111,Sadiq Khan,politician
17360,157448251121952,Sandra Savino,politician
17366,796787923667917,Richard Fuller,politician
17371,135907239839461,"John Vanthof, Timiskaming-Cochrane",politician
17372,553328368142057,Philippe Lamberts,politician
17380,1638752696387328,Cláudio Cajado,politician
17381,160441317312259,Matt Warman MP,politician
17396,339953416062764,Jorge Viana,politician
17407,119952671360838,"Steve Baker, Wycombe",politician
17409,149005485262664,Glenn Davis,politician
17411,136192113231692,Pru Goward,politician
17412,829253007099726,桃園市議員 張肇良-人文.開創.生命力,politician
17413,285760948227043,Alex Canziani,politician
17419,165095140345709,Arun Jaitley,politician
17428,1642068702709637,Dr. Stefan Fulst-Blei MdL,politician
17433,1428262624085928,Kapil Sibal,politician
17434,327416072106,"Sylvie Guillaume, députée européenne",politician
17437,342721372735407,Christian Flisek,politician
17438,175082279363672,Councillor Krista Adams,politician
17439,634751643273139,Ute Vogt,politician
17441,402936269773132,עליזה לביא,politician
17447,292142330891255,Claire Baker MSP,politician
17452,180033232029650,Kyle Peterson,politician
17453,713309078779555,Karl-Georg Wellmann,politician
17454,1587565344835542,Lelo Coimbra,politician
17456,53906687963,Senator David Vitter,politician
17457,821269587938298,Alina Gorghiu,politician
17468,228307843991539,Alexander De Croo,politician
17472,80987211775,Bill Cassidy,politician
17475,687073988036611,Martin Geertsen,politician
17477,105367536223828,Kennedy Stewart,politician
17485,317761158301728,Jann Stuckey,politician
17492,329796673752072,Alain Rousset,politician
17494,315640038541371,Daniela Sbrollini,politician
17495,161929783920704,Andrea Nahles,politician
17496,1434305366791182,Ruža Tomašić,politician
17499,109332056137,Isabella Lövin,politician
17513,583273591699135,Korózs Lajos,politician
17515,337721792972929,Bill Enyart,politician
17516,462965603747970,Jay Weatherill,politician
17529,611619002239146,Senator Don Plett,politician
17533,134516853295286,Maurício Quintella Lessa,politician
17534,567796423379127,Senator Paul Utke,politician
17537,153098244704447,Jan Olbrycht,politician
17546,165714096933078,Piyush Goyal,politician
17550,268580496656613,林聰賢,politician
17552,160389004118249,Iulian Dumitrescu,politician
17557,118307398207734,Cayo Lara,politician
17559,511960535517439,Volker Bauer,politician
17569,216862388373790,Stefan Grüttner,politician
17570,568332456544545,Stefan Schostok,politician
17574,105589846177501,"Hans-Peter Friedrich, CSU",politician
17594,128539433945451,Edivaldo Holanda Junior,politician
17601,184919038213287,Tőkés László Sajtóirodája,politician
17602,207425149422656,Ben Sasse,politician
17605,11100014985,Christopher Pincher,politician
17613,81698998693,Maurizio Lupi,politician
17615,162009533827495,Robyn Gabel for State Representative,politician
17620,299413980170673,Alessandro Di Battista,politician
17625,551027964955087,Julio César Martinez,politician
17626,436787456428498,Dennis Patterson,politician
17634,15498004972,Renato Soru,politician
17635,586076991441394,Enrico Cappelletti,politician
17639,154716001389058,Clare O'Neil MP,politician
17647,439426972764704,Vijay Goel,politician
17659,1568123266845251,Stéphane Lauzon,politician
17660,188212361349703,Steve Glazer,politician
17665,291844427861571,"Manfred Grund, MdB",politician
17666,289932741037155,Eli Corrêa Filho,politician
17669,136261873224292,Ulla Schulte,politician
17671,1431932017036391,Fritz Felgentreu,politician
17674,200178983466771,Eduardo Campos,politician
17679,415569005126081,Angela Freimuth MdL,politician
17684,349172035209880,Roger Lewentz,politician
17685,298621020195483,Julia Klöckner,politician
17688,1470407183278533,"Hartmut Honka, MdL",politician
17698,152351941446339,Jorge Milton Capitanich,politician
17701,1452632708336329,Mette Hjermind Dencker,politician
17706,129289704426208,Stefan Gelbhaar,politician
17707,109032472496866,陳明義,politician
17712,365814205165,陳建閣,politician
17713,278056651504,Brian A. Joyce,politician
17718,295363753921281,Chris White,politician
17727,861136243903258,Miguel Coelho,politician
17740,186985648081724,Mark Butler MP,politician
17750,182287065140058,Scott Simms,politician
17756,1743303825935207,Yaz Mubarakai MLA,politician
17758,345220625517418,Jean-David Ciot,politician
17763,155656867793782,Winston Peters,politician
17764,45300632440,Jacinda Ardern,politician
17773,254329187912591,Mehmet Tahmazoğlu,politician
17777,1684820155161913,David Templeman MLA,politician
17779,115568731868063,Senator Richard Di Natale,politician
17782,396684350507943,"Ramez Ayoub, député fédéral TDB",politician
17787,60612135859,Daniel Cohn-Bendit,politician
17788,172615339461556,Natalie Rickli,politician
17790,1476291832630200,Claire Perry MP for the Devizes Constituency,politician
17793,110837801972,Emily Lau Wai-hing,politician
17799,294056524106701,"Alaina Lockhart, MP",politician
17804,287337734720474,Mario Michele Giarrusso Cittadino a 5 Stelle,politician
17813,822714231081970,Laurence Arribagé,politician
17819,312680748928001,Senador José Medeiros,politician
17822,338317230012,Lim Hng Kiang,politician
17836,130002763697204,Gaetano Quagliariello,politician
17837,107409516317749,Maria Buchmayr,politician
17845,159863367388233,Gabrielle Upton,politician
17849,166337850428495,Ralf Jäger,politician
17852,12619074644,Jean-Claude Gaudin,politician
17856,134751226547299,Joaquín De la Torre,politician
17859,262699963763818,Pollyana Gama,politician
17860,1114667701881963,Diane Lebouthillier,politician
17864,291746820967544,Evelyn Regner,politician
17865,481172931923066,Kirsty Williams,politician
17868,1847338492218497,Dr. Carsten Brodesser,politician
17870,467097719983247,Ingo Wellenreuther,politician
17876,14043761823,"David Sweet, M.P.",politician
17883,283210225077432,Mehreen Faruqi,politician
17888,293691404006904,John Spellar,politician
17893,219165404941522,Hans Christian Schmidt,politician
17901,667639666625768,蔡易餘 家己人,politician
17913,1548601745394948,Steve Rotheram,politician
17914,403427196521735,Ben Morton,politician
17920,155724795167,鄭麗君,politician
17921,106788277539,Freddy Guevara Cortez,politician
17928,375940632464690,JHC,politician
17932,209917169028411,Arnaud Leroy,politician
17935,247011345419583,Dr Dennis Jensen MP,politician
17949,677110659075424,Rafael Hernando,politician
17952,311916408982891,Deputado Estadual Filipe Soares,politician
17953,422570007907692,Wolfgang Drexler,politician
17958,434061460032888,Leopoldo Meyer,politician
17960,700066890042747,"Ulrike Trebesius, MEP",politician
17964,9539997067,Syed Kamall MEP,politician
17980,480066802011575,Deputado Federal Sérgio Moraes,politician
17986,111747124676,Peter Ramsauer,politician
17987,315321281924550,André Berghegger. Gemeinsam für das Osnabrücker Land,politician
17992,526620377500921,Peter Hummelgaard Thomsen,politician
17993,138058255832,Gabino Cué Monteagudo,politician
17994,279645455502809,Ross Vasta MP,politician
17996,623764551028188,Françoise Grossetête,politician
18002,154782298000891,Nola Marino MP,politician
18004,295533280480766,Jadwiga Wiśniewska,politician
18006,131130543754756,Tim Nicholls MP,politician
18008,1634448306785805,Marco Genthe,politician
18011,324644425232,Representative Liz Malia,politician
18012,205395698264,Jean-Marc Ayrault,politician
18014,205238761390,David Mundell MP,politician
18017,154331724631584,David Seymour,politician
18021,603996709755642,Christian Kern,politician
18022,293007130807855,Michael Vietz,politician
18025,1468995900001859,Pier Paolo Baretta,politician
18028,276861822357066,高金素梅(吉娃斯．阿麗),politician
18029,317995738254926,Virginie Duby-Muller,politician
18031,329063703957074,Marion Gentges,politician
18035,323885334384221,Norbert Brackmann,politician
18036,545186722205280,Otto Lederer,politician
18046,706414369427081,Nick Freitas,politician
18052,103072239832731,John-Paul Langbroek,politician
18053,205032482983580,Derek Thomas,politician
18056,1390272641222659,Arlindo Chinaglia,politician
18058,780168378699427,Michael Cramer,politician
18061,1578371195784873,Hidir Gürakar,politician
18065,189191211225993,Evandro Gussi,politician
18068,992519954091706,Kit Malthouse,politician
18071,268929116458696,Carlos Marun,politician
18072,212580628877003,Deputado Federal Vicentinho,politician
18077,264933320543964,Jaime Méndez,politician
18080,149105241935587,Bernd Siebert - Mitglied des Bundestages,politician
18081,270853452975844,Sean Kyne TD,politician
18089,784610181631744,Don MacIntyre,politician
18090,175945832451841,Wayne Swan,politician
18091,127381574045444,Ellen Rosenblum,politician
18097,138817676168980,Eruviel Ávila,politician
18100,1525400937746202,Matt McEachan,politician
18102,110514118971174,Cat Smith MP,politician
18104,132837613555500,Julie Cooper MP,politician
18106,271092222960264,Rick Strankman,politician
18107,53481427529,Congressman Jared Polis,politician
18111,547597092025909,Harald Vilimsky,politician
18129,1093290504015725,Gary Bodeau,politician
18135,193382420696960,Pierfrancesco Maran,politician
18136,122996304433025,Albert Rösti,politician
18141,49348971479,Pia Olsen Dyhr,politician
18143,150466981777304,Marcela Torres Peimbert,politician
18145,166841220058437,Tom Brake,politician
18147,206582809360368,João Pinho de Almeida,politician
18152,224684514243482,Tom Cotton,politician
18155,59788447049,Angela Merkel,politician
18156,211381752221624,Linda Fabiani MSP for East Kilbride,politician
18161,1391851787702207,John Stevenson MP,politician
18166,1525742567673804,Tommy Sheppard MP,politician
18176,305226432958437,Christoph Zimmermann- Unsere Zukunft ist Jetzt,politician
18181,321220311306238,Udo Schiefner,politician
18182,932882710056959,Rt. Hon. Tobias Ellwood MP,politician
18188,119314141466641,René Röspel,politician
18189,140206836076563,Jan E. Jørgensen,politician
18190,228788640665623,Darshan Kang MP,politician
18196,175361972490283,Simon Busuttil,politician
18198,418251681550385,Karl-Josef Laumann,politician
18201,1434937426759736,Jean-Denis Girard,politician
18205,342335225909318,د.مصطفى الكبيسي,politician
18207,117034128319159,David Southwick,politician
18212,1543184115945564,Kjersti Stenseng,politician
18215,172448109482081,Christian Wasserfallen,politician
18219,324220637588915,Christa Markwalder,politician
18220,383840958337134,Josef Rief,politician
18222,268336819970751,Wadih Damous,politician
18223,197611081853,Enrico Rossi,politician
18224,348979855478911,Esra Limbacher,politician
18225,523486791061635,Jon Hoadley,politician
18227,154809987879046,David Douillet,politician
18233,514874341860035,Abhishek Banerjee,politician
18234,135116863295637,Kid President,politician
18241,504537839674054,Lucas Vergilio,politician
18244,140283842842792,Michelle O'Byrne MP,politician
18247,1694323847516337,Gareth Hughes MP,politician
18260,555628917805267,Janelle Saffin,politician
18261,257529307701966,Jiří Pospíšil,politician
18276,213324332126468,Dieter Stier,politician
18282,490906667766035,Sven Schulze,politician
18286,254904331260199,Rosane Ferreira,politician
18295,373362590787,蔡煌瑯,politician
18299,170967903096207,André de Paula,politician
18302,316960281776479,Jeroen Lenaers,politician
18308,136817083076969,Artur Dunin - Biuro Poselskie,politician
18309,437476376367469,MK Muneer,politician
18311,342943772496246,Kevin Byrne,politician
18322,1391043027849612,Igor Šoltes,politician
18323,987157611336078,Toinho Carolino,politician
18325,599650263486865,Chico D'Angelo,politician
18327,121948104610196,Michael Grosse-Brömer,politician
18328,240854449343897,Jean-Yves Le Bouillonnec,politician
18332,355618207876535,Rafael Pacchiano Alamán,politician
18335,115860868813225,Stephen Paul MdL,politician
18338,75238592950,Eva Högl,politician
18351,162828467491303,Bernd Althusmann,politician
18353,35693908458,Malcolm Allen,politician
18355,587618004619757,Markus Rinderspacher,politician
18356,360227777335790,Rita Saffioti MLA,politician
18358,1614563518763506,Calum Kerr SNP,politician
18370,1428625620718096,Angela Lück,politician
18378,635188333236764,Patricia Ceysens,politician
18382,106730300166,Dave Turcotte,politician
18384,182760701743659,邱鏡淳,politician
18386,242006606008882,Ruperto Godoy,politician
18388,259130650776119,Mitch McConnell,politician
18393,688557897863747,Wade Noonan MP,politician
18401,513294262063702,Paul Uppal,politician
18402,449664581882455,立法委員 黃國昌,politician
18406,6747705953,Mary Landrieu,politician
18407,370746577506,Adina Vălean,politician
18415,324919824339577,Ruth Dyson,politician
18422,445717948846735,Jens Löw,politician
18423,742955915793040,"Karen Vecchio, Member of Parliament",politician
18425,1569218743292563,Ronja Kemmer,politician
18426,1786588968220782,Thomas Stelzer,politician
18433,323452711195305,Rasmus Nordqvist,politician
18434,362652087276208,Jewell Jones for State Representative,politician
18435,1653699758248627,Ion ȘTEFAN,politician
18443,167516796736200,Norbert Kartmann,politician
18453,1655614081323749,Carlos Paparoni,politician
18456,679142102127348,Leonardo Picciani,politician
18458,289772047815421,Miguel Castro Reynoso,politician
18468,568704756601619,Andrew Constance MP,politician
18470,422388401220111,Michael Levitt MP,politician
18472,1755039344730928,Sylvie Boucher,politician
18477,607327249290031,Cemile Giousouf,politician
18483,195399673828162,Hoang Mai,politician
18484,395638503864459,Othmar Karas,politician
18485,452106861663045,Jon Georg Dale,politician
18487,44552934216,Esperanza Aguirre,politician
18489,149158155084,Gwendolyn Rutten,politician
18497,191161174381418,John Alexander,politician
18500,133612666671985,Werner Kogler,politician
18513,904277726319518,Fernando Haddad,politician
18521,209820122403772,Chao-Fu Wu,politician
18528,264773293005,Marko Cortés,politician
18534,19746116584,Carolyn Bennett,politician
18538,646297405477872,Yeda Crusius,politician
18543,533495260042236,Sérgio Souza,politician
18546,341448679281672,יריב לוין - Yariv Levin,politician
18547,184518858298382,Maki Ortiz,politician
18551,578494615507998,Pepe Pasteles,politician
18554,1532665740317736,Stephen Gethins MP,politician
18561,637794989734071,Ted Falk,politician
18567,127410864082447,Mark Williams,politician
18574,711431792219244,João Leão,politician
18578,790574684361844,Hermann Schiavone,politician
18579,338807766307963,Daniel Schranz,politician
18587,361235817223309,Traian Băsescu,politician
18591,295247463874974,Stanisław Karczewski,politician
18595,1588286501409955,邱志偉,politician
18600,238742466230472,André Moura,politician
18601,582844548455013,Alberto Fraga,politician
18607,616126055109820,Elvan Korkmaz,politician
18608,150605885088629,Sophie Hæstorp Andersen,politician
18609,112157715649731,José Luiz Penna,politician
18612,39940248786,Daniel Scioli,politician
18617,1439514556290274,Nicola Caputo,politician
18622,144378322277616,Elena Bastidas,politician
18625,111204039054580,Konni Burton,politician
18626,464839063622901,Gúr Nándor,politician
18631,74865038590,HC Strache,politician
18633,19098359045,John Rafferty,politician
18636,186566668047628,Cr Andrew Wines,politician
18647,1421722488067369,David Mehan MP,politician
18648,358229934265645,Svend Thorhauge,politician
18651,1438706603045134,Adam Vaughan,politician
18653,514127815351572,Traian Ungureanu,politician
18654,714065628681543,Senador Adolfo Romero Lainas,politician
18656,1548560332084555,Lawrence Springborg MP,politician
18662,157182301295956,Stefan Thielen,politician
18667,119707748062556,Ron Johnson,politician
18668,57558291808,Kwanza Hall,politician
18683,172965536126348,Laura Puppato,politician
18684,1524300257809805,Jon Krause MP,politician
18685,1111353662231954,Sybrand Buma,politician
18690,131586333529497,Stefania Pezzopane,politician
18696,1429805687231910,Nina Warken,politician
18697,302838576511217,Memet Kilic,politician
18706,276237637066,Jean Lassalle,politician
18726,1660223150872062,Javier Maroto,politician
18727,195384733849093,Agustín Garzón,politician
18729,51865966089,Damien ABAD,politician
18731,175961675781648,Sezgin Tanrıkulu,politician
18732,178974912140818,Leo Varadkar T.D.,politician
18739,1391604441142821,Margaret Fitzherbert MLC,politician
18741,168060056557096,Marisa Glave,politician
18742,109194469168681,Mark Spencer,politician
18745,337829036414516,Jens Bitzka,politician
18750,32214306401,François Baroin,politician
18751,542460722599496,Thomas Mann MEP,politician
18755,1379540898993741,Omar Rivero,politician
18759,7819417170,Delsa Solórzano,politician
18763,1638799283050074,Hans-Werner Kammer,politician
18764,129237636702,Jan Hamáček,politician
18767,487445514669670,Petr Fiala,politician
18773,138187167349,"Sabine Dittmar, MdB",politician
18774,1461138617521787,Susanne Leutenegger Oberholzer,politician
18775,287733421298823,Denis Naughten,politician
18782,590702264309396,Marc Miller,politician
18789,374082229927,Sergio Massa,politician
18790,447397342083356,Virgilio Caballero,politician
18792,384287430324,Fernando Yunes Márquez,politician
18797,36379612880,Cem Özdemir,politician
18804,491399324358361,宋楚瑜找朋友,politician
18812,1534682943444716,Eneko Goia,politician
18818,494748293912323,Mike Eman,politician
18819,601163706652420,Niels Annen,politician
18824,275354312496917,Assemblyman Tom Abinanti,politician
18839,467555009943362,Hugo Leal,politician
18843,264181503816,Mara Carfagna,politician
18857,449572738488186,Alec Shelbrooke MP,politician
18860,169084909901702,Lojze Peterle,politician
18862,607249992636305,Gianluca Vacca,politician
18864,590208401004441,Maciej Łopiński,politician
18874,393312094050231,Hervé Mariton,politician
18878,1795700464080827,Marja-Liisa Völlers,politician
18880,724609677621578,Villum Christensen,politician
18882,214121975437254,Joël Lightbound,politician
18885,408726365984721,Jayne Cowan,politician
18888,339735429489657,"Angelika Glöckner, SPD",politician
18893,682706588522466,Nicola Di Iorio Ad. E.,politician
18895,329145898982,Himanta Biswa Sarma,politician
18902,339337802864627,Astrid Timmermann-Fechter,politician
18904,306045299447798,Fernando Scanavaca,politician
18905,450911531620343,Mayor Tom Tate,politician
18908,325260710902101,Ademar Traiano,politician
18909,456805764356097,Mariya Gabriel,politician
18910,282770348496898,Margarida Salomão,politician
18912,212373412247894,Andreas Hanger,politician
18919,1498097880485549,Tara Cheyne MLA,politician
18921,103170562071,Daniela Wagner,politician
18933,130030637013040,Didem Engin,politician
18938,470873686267967,Tom Watson,politician
18941,707231969368144,DELI Andor,politician
18942,342669642518200,Massimo Artini,politician
18944,1636238273271891,Liz Kendall,politician
18945,202557943109716,Simon Bridges MP,politician
18956,69554133109,Johnny Araya,politician
18961,1945041022450027,Alois Stöger,politician
18976,183301505145005,Mattia Fantinati M5S,politician
18977,187802098063534,Wolfgang Strengmann-Kuhn,politician
18978,264131406977201,John Crombez,politician
18987,1522197391399118,Evans Paul,politician
18989,278975002289188,Nkosazana Dlamini Zuma,politician
18991,21128206560,Marc Garneau,politician
18992,1138388002855137,Chris Steel MLA,politician
18993,750047871752419,Damien O'Connor MP,politician
18996,474602095940167,Frank Engel,politician
